,Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM_PM10,SPM,si,ni,ri
230,72,4/28/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,17.26666667,28.11666667,49.0,116.3333333,21.5833333375,35.1458333375,61.25
231,72,4/30/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,13.63333333,23.16666667,59.0,121.0,17.0416666625,28.9583333375,73.75
232,72,5/5/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,13.5,22.12,118.0,224.3333333,16.875,27.650000000000002,112.66666666666667
233,72,7/5/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,14.22,26.7,45.33333333,100.3333333,17.775000000000002,33.375,56.666666662500006
234,72,12/5/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,11.46666667,19.66666667,52.66666667,99.66666667,14.333333337500001,24.5833333375,65.8333333375
235,72,5/14/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,11.53333333,20.78333333,50.66666667,86.0,14.416666662499999,25.979166662500003,63.333333337499994
236,72,5/21/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,13.66666667,23.36666667,59.33333333,136.3333333,17.0833333375,29.2083333375,74.1666666625
237,72,5/26/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,11.9,21.0,64.66666667,269.0,14.875,26.25,80.8333333375
238,72,5/28/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,15.61666667,22.65,30.66666667,72.0,19.5208333375,28.3125,38.3333333375
239,72,2/6/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,8.7,13.23333333,62.66666667,154.6666667,10.875,16.5416666625,78.3333333375
240,72,4/6/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,14.58333333,25.7,91.33333333,197.6666667,18.2291666625,32.125,103.77777777666667
241,72,9/6/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,11.76666667,20.08333333,66.33333333,95.0,14.7083333375,25.1041666625,82.9166666625
242,72,11/6/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,12.61666667,21.4,80.66666667,116.0,15.770833337500001,26.75,100.22222222333333
243,72,6/16/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,16.0,13.85,46.5,115.5,20.0,17.3125,58.125
244,72,6/18/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,13.8,23.88333333,73.0,128.0,17.25,29.8541666625,91.25
245,72,6/23/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,12.15,20.2,94.66666667,204.0,15.1875,25.25,104.88888889
246,72,6/25/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,12.86,18.74,109.3333333,330.0,16.075,23.424999999999997,109.77777776666667
247,72,6/30/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,12.78333333,21.38333333,69.0,144.3333333,15.979166662499999,26.7291666625,86.25
248,72,2/7/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,12.26666667,20.11666667,70.33333333,171.0,15.3333333375,25.1458333375,87.9166666625
249,72,7/7/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,11.63333333,19.78333333,55.0,92.66666667,14.541666662499999,24.729166662500003,68.75
250,72,9/7/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,10.95,18.75,66.66666667,107.3333333,13.6875,23.4375,83.3333333375
251,72,7/14/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,13.21666667,23.38333333,74.66666667,134.0,16.5208333375,29.2291666625,93.3333333375
252,72,7/16/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,13.21666667,21.05,59.0,110.3333333,16.5208333375,26.3125,73.75
253,72,7/21/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,16.41666667,20.11666667,116.6666667,163.0,20.5208333375,25.1458333375,112.22222223333333
254,72,7/23/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,10.4,17.88333333,82.33333333,191.0,13.0,22.3541666625,100.77777777666667
255,72,7/28/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,12.63333333,21.16666667,124.3333333,182.6666667,15.791666662499999,26.4583333375,114.77777776666667
256,72,7/30/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,10.6,17.83333333,74.66666667,133.0,13.25,22.2916666625,93.3333333375
257,72,4/8/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,10.13333333,16.28333333,69.33333333,179.0,12.666666662499999,20.354166662500003,86.6666666625
258,72,6/8/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,12.61666667,21.08333333,57.66666667,144.3333333,15.770833337500001,26.3541666625,72.0833333375
259,72,11/8/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,12.53333333,21.81666667,67.33333333,147.0,15.666666662499999,27.2708333375,84.1666666625
260,72,8/13/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,11.51666667,18.88333333,63.0,117.6666667,14.3958333375,23.6041666625,78.75
261,72,8/18/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,12.2,20.65,75.5,178.0,15.25,25.8125,94.375
262,72,8/20/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,9.633333333,14.93333333,56.66666667,117.3333333,12.041666666249998,18.6666666625,70.8333333375
263,72,8/25/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,13.35,20.83333333,56.33333333,82.66666667,16.6875,26.0416666625,70.4166666625
264,72,8/27/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,14.88333333,18.51666667,242.3333333,328.3333333,18.6041666625,23.1458333375,154.1111111
265,72,3/9/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,15.36666667,24.81666667,45.0,77.33333333,19.2083333375,31.0208333375,56.25
266,72,8/9/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,9.9,16.91666667,64.0,159.6666667,12.375,21.1458333375,80.0
267,72,9/15/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,11.6,19.51666667,60.66666667,162.3333333,14.5,24.3958333375,75.8333333375
268,72,9/17/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,9.033333333,12.68333333,64.0,137.6666667,11.29166666625,15.854166662499999,80.0
269,72,9/22/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,14.55,24.15,47.66666667,110.6666667,18.1875,30.1875,59.583333337499994
270,72,9/24/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,9.35,13.28333333,57.66666667,119.6666667,11.6875,16.6041666625,72.0833333375
271,72,9/29/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,11.41666667,19.85,52.0,99.0,14.2708333375,24.8125,65.0
272,72,1/10/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,11.56666667,19.66666667,90.33333333,114.6666667,14.458333337500001,24.5833333375,103.44444444333334
273,72,6/10/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,12.58333333,21.35,117.6666667,142.6666667,15.7291666625,26.6875,112.55555556666667
274,72,8/10/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,10.45,16.08333333,108.3333333,154.0,13.0625,20.1041666625,109.44444443333333
275,72,10/13/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,12.23333333,20.08333333,160.0,292.3333333,15.2916666625,25.1041666625,126.66666666666666
276,72,10/15/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,11.96666667,20.73333333,144.6666667,289.3333333,14.958333337500001,25.9166666625,121.55555556666667
277,72,10/20/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,11.6,19.03333333,98.0,127.0,14.5,23.791666662500003,106.0
278,72,10/22/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,13.45,23.2,136.0,238.3333333,16.8125,29.0,118.66666666666666
279,72,10/27/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,10.63333333,17.45,107.6666667,201.3333333,13.291666662499999,21.8125,109.22222223333333
280,72,10/29/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,15.86666667,20.81666667,83.0,129.6666667,19.8333333375,26.0208333375,101.0
281,72,3/11/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,9.32,14.14,79.66666667,146.6666667,11.65,17.675,99.5833333375
282,72,10/11/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,12.63333333,21.9,98.66666667,153.3333333,15.791666662499999,27.375,106.22222222333333
283,72,12/11/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,10.58333333,17.5,98.0,142.6666667,13.2291666625,21.875,106.0
284,72,11/19/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,9.316666667,13.11666667,84.0,137.0,11.64583333375,16.3958333375,101.33333333333333
285,72,11/24/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,10.95,18.3,131.3333333,221.0,13.6875,22.875,117.11111109999999
286,72,11/26/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,14.96666667,18.78333333,110.0,187.6666667,18.7083333375,23.479166662500003,110.0
287,72,1/12/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,13.66666667,21.63333333,70.66666667,114.0,17.0833333375,27.0416666625,88.3333333375
288,72,3/12/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,11.35,20.26666667,103.3333333,171.6666667,14.1875,25.3333333375,107.77777776666667
289,72,8/12/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,12.28333333,18.76666667,89.0,128.6666667,15.354166662499999,23.4583333375,103.0
290,72,10/12/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,10.46666667,13.73333333,132.0,212.6666667,13.083333337500001,17.1666666625,117.33333333333333
291,72,12/15/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,12.43333333,18.66666667,79.33333333,153.3333333,15.541666662499999,23.3333333375,99.1666666625
292,72,12/24/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,15.31666667,18.86666667,55.33333333,180.0,19.1458333375,23.5833333375,69.1666666625
293,72,12/31/2010,Tamil Nadu,Chennai,"Thiruvottiyur,  Chennai",Tamilnadu State Pollution Control Board,Industrial Area,12.8,20.75,120.6666667,223.6666667,16.0,25.9375,113.55555556666667
294,159,1/1/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6.666666667,21.83333333,37.66666667,80.0,8.33333333375,27.2916666625,47.083333337499994
295,159,4/1/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,30.08333333,63.0,110.3333333,2.5,37.6041666625,78.75
296,159,7/1/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6.333333333,27.41666667,37.66666667,82.0,7.916666666249999,34.2708333375,47.083333337499994
297,159,11/1/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",11.0,22.16666667,78.66666667,97.0,13.75,27.7083333375,98.3333333375
298,159,1/18/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,25.91666667,76.66666667,133.3333333,2.5,32.3958333375,95.8333333375
299,159,1/21/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,10.5,57.0,92.66666667,2.5,13.125,71.25
300,159,1/29/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.333333333,11.33333333,60.0,175.0,2.9166666662500003,14.1666666625,75.0
301,159,4/2/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.333333333,19.41666667,60.0,125.6666667,4.16666666625,24.2708333375,75.0
302,159,8/2/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.166666667,9.166666667,80.0,182.0,3.9583333337499997,11.45833333375,100.0
303,159,10/2/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4.666666667,6.333333333,51.66666667,149.0,5.833333333750001,7.916666666249999,64.5833333375
304,159,2/15/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4.0,12.125,35.0,80.5,5.0,15.15625,43.75
305,159,2/18/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7.0,25.5,37.33333333,89.66666667,8.75,31.875,46.666666662500006
306,159,2/22/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5.0,24.5,38.0,117.3333333,6.25,30.625,47.5
307,159,2/24/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5.5,32.0,56.66666667,174.3333333,6.875,40.0,70.8333333375
308,159,2/26/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",10.33333333,23.25,59.66666667,159.3333333,12.9166666625,29.0625,74.5833333375
309,159,1/3/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6.166666667,26.25,37.0,145.6666667,7.708333333750001,32.8125,46.25
310,159,4/3/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4.833333333,19.41666667,42.33333333,204.0,6.041666666249999,24.2708333375,52.916666662500006
311,159,8/3/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4.333333333,12.33333333,40.66666667,147.3333333,5.416666666249999,15.4166666625,50.833333337499994
312,159,11/3/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5.0,27.08333333,38.0,134.3333333,6.25,33.8541666625,47.5
313,159,3/15/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7.0,7.0,31.66666667,119.0,8.75,8.75,39.5833333375
314,159,3/18/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8.666666667,18.25,65.33333333,165.0,10.83333333375,22.8125,81.6666666625
315,159,3/22/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",12.33333333,11.58333333,50.0,166.0,15.4166666625,14.4791666625,62.5
316,159,3/25/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6.666666667,10.0,41.0,142.3333333,8.33333333375,12.5,51.25
317,159,5/4/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6.333333333,11.16666667,43.66666667,99.66666667,7.916666666249999,13.9583333375,54.583333337499994
318,159,8/4/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8.833333333,10.08333333,18.0,92.0,11.04166666625,12.6041666625,22.5
319,159,12/4/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7.666666667,15.16666667,12.5,95.5,9.58333333375,18.9583333375,15.625
320,159,4/15/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7.166666667,10.08333333,21.33333333,93.66666667,8.95833333375,12.6041666625,26.6666666625
321,159,4/20/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6.5,9.083333333,50.66666667,122.0,8.125,11.35416666625,63.333333337499994
322,159,4/22/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",11.66666667,7.583333333,25.66666667,83.66666667,14.5833333375,9.47916666625,32.0833333375
323,159,4/26/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",11.0,5.416666667,19.66666667,44.0,13.75,6.770833333750001,24.5833333375
324,159,4/29/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",11.83333333,11.58333333,27.33333333,59.0,14.7916666625,14.4791666625,34.1666666625
325,159,3/5/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6.333333333,16.5,28.33333333,63.66666667,7.916666666249999,20.625,35.4166666625
326,159,6/5/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7.333333333,13.33333333,43.33333333,122.0,9.16666666625,16.6666666625,54.166666662500006
327,159,10/5/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5.666666667,5.75,26.33333333,99.0,7.083333333750001,7.1875,32.9166666625
328,159,5/13/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5.5,5.583333333,31.0,108.3333333,6.875,6.979166666249999,38.75
329,159,5/17/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7.666666667,5.75,28.0,112.6666667,9.58333333375,7.1875,35.0
330,159,5/20/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5.5,9.666666667,20.33333333,53.66666667,6.875,12.08333333375,25.4166666625
331,159,5/24/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7.5,5.75,21.0,71.66666667,9.375,7.1875,26.25
332,159,5/26/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8.0,4.5,34.0,39.0,10.0,5.625,42.5
333,159,1/6/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",11.5,9.5,25.0,105.0,14.375,11.875,31.25
334,159,3/6/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",13.0,5.416666667,56.66666667,178.3333333,16.25,6.770833333750001,70.8333333375
335,159,7/6/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.833333333,20.41666667,32.33333333,82.0,4.79166666625,25.5208333375,40.416666662500006
336,159,10/6/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6.333333333,6.583333333,45.0,90.0,7.916666666249999,8.22916666625,56.25
337,159,6/14/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.666666667,12.66666667,36.0,87.0,4.58333333375,15.8333333375,45.0
338,159,6/17/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7.25,13.0,59.0,167.0,9.0625,16.25,73.75
339,159,6/21/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7.166666667,20.83333333,57.66666667,140.3333333,8.95833333375,26.0416666625,72.0833333375
340,159,6/24/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6.166666667,14.83333333,51.0,127.0,7.708333333750001,18.5416666625,63.75
341,159,1/7/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.333333333,13.83333333,38.33333333,94.33333333,2.9166666662500003,17.2916666625,47.916666662500006
342,159,5/7/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5.833333333,6.25,48.33333333,89.33333333,7.291666666249999,7.8125,60.416666662500006
343,159,8/7/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,8.0,35.66666667,76.33333333,3.75,10.0,44.583333337499994
344,159,12/7/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.5,5.25,30.66666667,73.33333333,4.375,6.5625,38.3333333375
345,159,7/15/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,9.916666667,27.66666667,82.66666667,2.5,12.39583333375,34.5833333375
346,159,7/19/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7.833333333,5.416666667,40.0,95.0,9.79166666625,6.770833333750001,50.0
347,159,7/22/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.0,5.583333333,42.66666667,96.66666667,3.75,6.979166666249999,53.333333337499994
348,159,7/26/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,4.5,53.66666667,105.3333333,2.5,5.625,67.0833333375
349,159,2/8/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.333333333,5.75,57.0,92.0,2.9166666662500003,7.1875,71.25
350,159,9/8/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.0,5.583333333,33.0,76.33333333,2.5,6.979166666249999,41.25
351,159,12/8/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.333333333,4.5,30.0,86.0,2.9166666662500003,5.625,37.5
352,159,8/16/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.333333333,8.75,22.66666667,82.0,4.16666666625,10.9375,28.3333333375
353,159,8/19/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7.833333333,4.5,31.33333333,75.33333333,9.79166666625,5.625,39.1666666625
354,159,8/23/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",10.16666667,16.0,26.33333333,75.33333333,12.7083333375,20.0,32.9166666625
355,159,8/26/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8.0,14.0,29.66666667,98.66666667,10.0,17.5,37.0833333375
356,159,8/30/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4.333333333,17.58333333,22.33333333,96.66666667,5.416666666249999,21.9791666625,27.9166666625
357,159,6/9/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3.5,12.66666667,38.0,80.33333333,4.375,15.8333333375,47.5
358,159,9/13/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2.333333333,11.75,20.66666667,59.33333333,2.9166666662500003,14.6875,25.8333333375
359,159,9/16/2010,Tamil Nadu,Chennai,"Madras Medical College, Chennai",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7.5,9.916666667,34.33333333,79.33333333,9.375,12.39583333375,42.916666662500006
